Wall time,Step,Value
1713025645.0537386,10000,1.418938398361206
1713025732.7856684,20000,1.417492389678955
1713025821.7642999,30000,1.4177318811416626
1713025911.2464674,40000,1.417539119720459
1713026000.3540409,50000,1.4169286489486694
1713026088.0319405,60000,1.4160115718841553
1713026177.2779143,70000,1.4152690172195435
1713026268.6243656,80000,1.4152261018753052
1713026359.3866053,90000,1.4143880605697632
1713026447.6408994,100000,1.41324782371521
1713026538.8662295,110000,1.4115912914276123
1713026630.8572252,120000,1.4103775024414062
1713026721.9432025,130000,1.4078502655029297
1713026813.6788404,140000,1.4051066637039185
1713026904.073029,150000,1.4031758308410645
1713026991.6361043,160000,1.402444839477539
1713027084.2726114,170000,1.401353120803833
1713027175.4864929,180000,1.3985971212387085
1713027264.6216915,190000,1.3956472873687744
1713027356.5677795,200000,1.3929744958877563
1713027447.0193908,210000,1.3901822566986084
1713027536.6525292,220000,1.3881686925888062
1713027624.8971963,230000,1.387342929840088
1713027713.6829662,240000,1.386898398399353
1713027803.1811528,250000,1.3853448629379272
1713027892.969835,260000,1.3826508522033691
1713027980.1272285,270000,1.3804320096969604
1713028070.2783139,280000,1.3786659240722656
1713028159.165702,290000,1.3771313428878784
1713028246.5804522,300000,1.37532377243042
1713028336.039693,310000,1.3735326528549194
1713028426.5042248,320000,1.3710166215896606
1713028517.244844,330000,1.3679989576339722
1713028608.0327027,340000,1.365560531616211
1713028697.3871574,350000,1.3633437156677246
1713028784.5011659,360000,1.3614766597747803
1713028874.130648,370000,1.359989881515503
1713028958.9352753,380000,1.3584650754928589
1713029048.797795,390000,1.3555117845535278
1713029139.3417995,400000,1.3527809381484985
1713029227.5802162,410000,1.35062837600708
1713029318.4745376,420000,1.3493632078170776
1713029407.0615516,430000,1.348039150238037
1713029497.201558,440000,1.3466410636901855
1713029583.978812,450000,1.3456717729568481
1713029671.7072625,460000,1.3446706533432007
1713029762.6920319,470000,1.3427977561950684
1713029853.0993593,480000,1.341191291809082
1713029942.9530559,490000,1.3401105403900146
1713030033.1410024,500000,1.3392895460128784
1713030124.4300625,510000,1.3384497165679932
1713030213.9707546,520000,1.336707353591919
1713030305.763665,530000,1.3351590633392334
1713030394.508615,540000,1.3339201211929321
1713030481.5118248,550000,1.3329066038131714
1713030573.6556594,560000,1.3315526247024536
1713030662.3867831,570000,1.329636573791504
1713030750.9385242,580000,1.3269524574279785
1713030841.2291112,590000,1.3242956399917603
1713030929.9331293,600000,1.3224588632583618
1713031019.4980633,610000,1.3206899166107178
1713031109.941217,620000,1.3194290399551392
1713031197.943678,630000,1.3175355195999146
1713031289.0194733,640000,1.3155078887939453
1713031375.736699,650000,1.3141824007034302
1713031463.9827988,660000,1.3128565549850464
1713031551.8630068,670000,1.3113380670547485
1713031643.42544,680000,1.3090426921844482
1713031733.625823,690000,1.3064168691635132
1713031823.1774602,700000,1.3049153089523315
