Wall time,Step,Value
1715208439.5582287,10000,155.63035583496094
1715208469.2793057,20000,235.11764526367188
1715208496.3585682,30000,236.4082794189453
1715208524.6952832,40000,231.84971618652344
1715208552.864288,50000,233.4011688232422
1715208580.7108288,60000,240.654541015625
1715208608.6949291,70000,236.0176544189453
1715208635.3184633,80000,240.82530212402344
1715208664.4920082,90000,243.94512939453125
1715208691.934316,100000,239.88623046875
1715208720.05448,110000,241.6117706298828
1715208747.6374753,120000,241.24844360351562
1715208775.565113,130000,239.375
1715208803.518555,140000,241.61212158203125
1715208831.0852764,150000,241.41566467285156
1715208859.3781497,160000,241.18788146972656
1715208886.547369,170000,240.85629272460938
1715208914.2220063,180000,245.38037109375
1715208942.8482206,190000,243.28048706054688
1715208969.1003165,200000,245.5337371826172
1715208998.5130932,210000,247.1234588623047
1715209024.8947,220000,243.39024353027344
1715209052.9177313,230000,245.8650360107422
1715209079.7852044,240000,243.19512939453125
1715209107.8870246,250000,242.03614807128906
1715209135.9230666,260000,245.17178344726562
1715209164.4051962,270000,245.44171142578125
1715209192.2095222,280000,245.74691772460938
1715209220.1616814,290000,243.09091186523438
1715209247.5627627,300000,243.59146118164062
1715209275.2497983,310000,245.4049072265625
1715209302.6410651,320000,244.10975646972656
1715209330.6349123,330000,245.4662628173828
1715209358.0806923,340000,244.01829528808594
1715209386.0421102,350000,243.10975646972656
1715209412.9369853,360000,245.41104125976562
1715209437.9562163,370000,247.01234436035156
1715209466.2968714,380000,245.04293823242188
1715209495.4045596,390000,247.57408142089844
1715209524.1665175,400000,243.1151580810547
1715209551.73827,410000,242.15757751464844
1715209579.9680693,420000,247.0061798095703
1715209608.7682207,430000,247.944091796875
1715209637.6245542,440000,242.9759063720703
1715209666.9413848,450000,246.79502868652344
1715209695.3553355,460000,245.07362365722656
1715209725.0436163,470000,246.1666717529297
1715209754.7488067,480000,246.98147583007812
1715209784.9844081,490000,246.79013061523438
1715209815.4685833,500000,242.5697021484375
1715209844.1185167,510000,246.03680419921875
1715209873.1008134,520000,238.98204040527344
1715209902.79723,530000,241.69879150390625
1715209930.6397521,540000,244.54600524902344
1715209959.1519706,550000,245.5398712158203
1715209988.2512484,560000,243.3394012451172
1715210016.8688717,570000,244.05487060546875
1715210045.1119642,580000,244.38037109375
1715210075.0993378,590000,243.59756469726562
1715210104.3672953,600000,243.0060577392578
1715210133.5027866,610000,246.33741760253906
1715210163.248088,620000,243.6219482421875
1715210191.743821,630000,247.23602294921875
1715210220.5978065,640000,244.6219482421875
1715210249.2710958,650000,243.90243530273438
1715210277.5517263,660000,244.4146270751953
1715210306.7356617,670000,243.47561645507812
1715210336.3554761,680000,239.19161987304688
1715210365.908864,690000,241.22288513183594
1715210394.947655,700000,244.46340942382812
1715210423.9581928,710000,244.6748504638672
1715210452.9267318,720000,243.05455017089844
1715210482.694727,730000,244.58895874023438
1715210509.955201,740000,246.88888549804688
1715210539.7403266,750000,242.82424926757812
1715210568.7566485,760000,245.4207305908203
1715210597.7540848,770000,244.96913146972656
1715210627.8586411,780000,246.17178344726562
1715210657.0789068,790000,242.740966796875
1715210685.9551945,800000,241.02438354492188
1715210714.2418325,810000,244.14024353027344
1715210742.7381992,820000,242.72727966308594
1715210772.7271237,830000,247.05555725097656
1715210802.4185715,840000,243.65243530273438
1715210831.6194136,850000,243.80487060546875
1715210860.217742,860000,239.30538940429688
1715210889.676521,870000,244.4512176513672
1715210918.8671455,880000,240.80120849609375
1715210948.614797,890000,240.93975830078125
1715210977.839612,900000,239.9281463623047
1715211007.41579,910000,240.3554229736328
1715211035.4423711,920000,246.14109802246094
1715211064.8902287,930000,241.6727294921875
1715211095.7634366,940000,246.0613555908203
1715211125.811622,950000,245.58282470703125
1715211154.0093222,960000,241.26060485839844
1715211182.8925066,970000,239.80239868164062
1715211212.4994159,980000,241.6325225830078
1715211241.5403597,990000,242.68484497070312
1715211271.750147,1000000,240.784423828125
1715211301.351726,1010000,242.81707763671875
1715211329.5728362,1020000,240.9939422607422
1715211358.2552,1030000,242.39393615722656
1715211388.4364939,1040000,242.49090576171875
1715211417.1217475,1050000,242.49090576171875
1715211447.5720322,1060000,240.3095245361328
1715211476.7967973,1070000,240.23635864257812
1715211506.9347239,1080000,237.95294189453125
1715211534.8425152,1090000,239.49090576171875
1715211562.6223829,1100000,241.08433532714844
1715211592.0396352,1110000,238.54762268066406
1715211621.432331,1120000,239.5988006591797
1715211650.6482213,1130000,238.73809814453125
1715211681.8117561,1140000,240.1204833984375
1715211712.215948,1150000,237.65089416503906
1715211740.4430385,1160000,238.19161987304688
1715211770.6280832,1170000,242.61817932128906
1715211800.0056298,1180000,241.8674774169922
1715211829.123639,1190000,238.07737731933594
1715211858.7704542,1200000,236.61538696289062
1715211888.2155833,1210000,235.99407958984375
1715211918.3959403,1220000,236.55029296875
1715211947.5712178,1230000,233.13954162597656
1715211977.1979744,1240000,237.224853515625
1715212007.6555922,1250000,238.36526489257812
1715212036.9781637,1260000,237.4082794189453
1715212066.7349808,1270000,230.26011657714844
1715212097.5006497,1280000,230.37356567382812
1715212126.9344141,1290000,234.20468139648438
1715212156.6929324,1300000,226.46591186523438
1715212185.8243725,1310000,234.128662109375
1715212215.654223,1320000,236.8000030517578
1715212246.5890062,1330000,230.45664978027344
1715212275.6618607,1340000,227.9600067138672
1715212305.4143872,1350000,230.33908081054688
1715212337.6490414,1360000,225.39547729492188
1715212368.1407206,1370000,232.54335021972656
1715212398.181146,1380000,232.871337890625
1715212428.5632606,1390000,229.22857666015625
1715212458.9441054,1400000,224.67416381835938
1715212489.9797661,1410000,224.6011199951172
1715212520.4572346,1420000,234.95294189453125
1715212551.6549284,1430000,225.42697143554688
1715212584.3258462,1440000,221.5388946533203
1715212615.1055434,1450000,219.1813201904297
1715212646.4525638,1460000,215.1550750732422
1715212676.625052,1470000,224.80226135253906
1715212706.4417267,1480000,220.09339904785156
1715212739.0861275,1490000,219.5191192626953
1715212771.2545629,1500000,214.77957153320312
1715212802.344852,1510000,217.60108947753906
1715212833.7794545,1520000,219.78688049316406
1715212863.785945,1530000,214.06988525390625
1715212895.4926271,1540000,219.6612091064453
1715212927.2879515,1550000,215.037841796875
