Wall time,Step,Value
1711703694.4689157,10000,0.7397939562797546
1711703812.0365565,20000,0.42219462990760803
1711703912.4831166,30000,0.31940901279449463
1711704023.737123,40000,0.3860621154308319
1711704123.3333344,50000,0.3793044984340668
1711704224.709766,60000,0.20853784680366516
1711704331.1121788,70000,0.22803957760334015
1711704432.2649522,80000,0.20495423674583435
1711704539.8812797,90000,0.10292661190032959
1711704640.5857096,100000,0.17901769280433655
1711704746.5425818,110000,0.09104186296463013
1711704855.2707152,120000,0.052821118384599686
1711704960.9189284,130000,0.003953621722757816
1711705058.692244,140000,0.04688021168112755
1711705161.990027,150000,0.04690327122807503
1711705266.9434404,160000,0.013720418326556683
1711705368.3168888,170000,0.06091398745775223
1711705474.9760506,180000,0.023242449387907982
1711705569.994198,190000,0.05029429495334625
1711705679.644644,200000,0.05792606249451637
1711705782.0560055,210000,0.006018691696226597
1711705889.8381574,220000,-0.003145241877064109
1711705996.6985016,230000,0.06495366990566254
1711706102.5071888,240000,0.01792093738913536
1711706214.420133,250000,0.046447351574897766
1711706312.9621072,260000,-0.0005324627854861319
1711706422.1662095,270000,-0.017320765182375908
1711706529.4295356,280000,-0.011440913192927837
1711706632.159853,290000,0.008868115954101086
1711706733.3946214,300000,0.02985331043601036
1711706842.7613962,310000,0.02814098820090294
1711706945.6750011,320000,0.003067746991291642
1711707048.0094333,330000,-0.019922543317079544
1711707153.4031556,340000,-0.013659922406077385
1711707254.838894,350000,0.04973583295941353
1711707357.0922973,360000,0.03120557591319084
1711707466.2643683,370000,0.026725852862000465
1711707566.8173423,380000,0.02672957442700863
1711707668.8997612,390000,-0.0015464172465726733
1711707778.2046878,400000,0.042280152440071106
1711707876.1666481,410000,0.025521473959088326
1711707979.508704,420000,0.026437057182192802
1711708088.1694903,430000,0.0637734979391098
1711708187.3242404,440000,0.06802762299776077
1711708290.9602394,450000,0.0653752014040947
1711708396.463431,460000,0.057111743837594986
1711708497.31021,470000,0.0485655814409256
1711708602.163862,480000,0.0962863340973854
1711708702.9340641,490000,0.06824604421854019
1711708811.1338372,500000,0.05165617913007736
1711708912.800525,510000,0.10410904884338379
1711709014.1822362,520000,0.10242604464292526
1711709120.6702948,530000,0.10039135068655014
1711709219.5134168,540000,0.06642258167266846
1711709327.5978744,550000,0.07857886701822281
1711709429.945686,560000,0.0326220877468586
1711709530.7176602,570000,0.1233082264661789
1711709637.3560457,580000,0.08514031767845154
1711709741.4427545,590000,0.07831809669733047
1711709841.0246642,600000,0.09998112916946411
1711709946.1804273,610000,0.15165399014949799
1711710049.8437212,620000,0.12027020007371902
1711710150.4258435,630000,0.16134671866893768
1711710260.1558828,640000,0.23532307147979736
1711710363.4558403,650000,0.27335676550865173
1711710467.686767,660000,0.24542251229286194
1711710568.5359557,670000,0.3237902820110321
1711710670.2793102,680000,0.23530170321464539
1711710778.8874972,690000,0.3269391357898712
1711710877.13652,700000,0.28370198607444763
1711710983.2043066,710000,0.255850225687027
1711711090.489669,720000,0.26477184891700745
1711711186.650365,730000,0.34371525049209595
1711711291.5420372,740000,0.33844825625419617
1711711396.0914118,750000,0.3423120975494385
1711711498.755959,760000,0.2917992174625397
1711711605.8790898,770000,0.286862313747406
1711711708.6766493,780000,0.380672812461853
1711711811.9455514,790000,0.3729928433895111
1711711917.0147777,800000,0.38199618458747864
1711712019.6579463,810000,0.3743118345737457
1711712122.4542208,820000,0.4305817782878876
1711712226.9243343,830000,0.34775471687316895
1711712330.4662404,840000,0.38653722405433655
1711712435.2023208,850000,0.42006444931030273
1711712608.2689369,860000,0.43994516134262085
1711712719.5288374,870000,0.4274653494358063
1711712828.2492747,880000,0.43182694911956787
1711712934.2200408,890000,0.4919882118701935
1711713038.049526,900000,0.44742661714553833
1711713140.2371628,910000,0.5213572382926941
1711713245.0056877,920000,0.4544977843761444
1711713349.8942258,930000,0.5328276753425598
1711713455.2942631,940000,0.5165951251983643
1711713553.7074249,950000,0.6303897500038147
1711713661.488936,960000,0.6326915621757507
1711713762.1710277,970000,0.6835640668869019
1711713865.8342054,980000,0.6745306253433228
1711713969.2823977,990000,0.8001348972320557
1711714068.8028183,1000000,0.806957483291626
1711714180.0342264,1010000,0.7754029035568237
1711714283.7734137,1020000,0.7883517146110535
1711714392.2084582,1030000,0.8869253993034363
1711714493.499379,1040000,0.7796459197998047
1711714600.033088,1050000,0.7798993587493896
1711714707.5496523,1060000,0.8467286825180054
1711714811.964235,1070000,0.8220035433769226
1711714917.131809,1080000,0.7957897782325745
1711715021.2460206,1090000,0.8336492776870728
1711715123.6705973,1100000,0.8221560716629028
1711715223.502798,1110000,0.9123924374580383
1711715327.2834444,1120000,0.8953565955162048
1711715426.6903884,1130000,0.8574117422103882
1711715531.5085273,1140000,0.7998762130737305
1711715633.3151028,1150000,0.8580735325813293
1711715734.7309787,1160000,0.8857309818267822
1711715839.7164564,1170000,0.9071810841560364
1711715939.278695,1180000,0.9126548171043396
1711716042.5153124,1190000,0.8660531044006348
1711716146.6752295,1200000,0.8589010238647461
1711716247.5137708,1210000,0.8644096851348877
1711716349.8516011,1220000,0.8166906833648682
1711716450.789706,1230000,0.9096303582191467
1711716553.8055217,1240000,0.8743418455123901
1711716657.7718139,1250000,0.923945426940918
1711716761.6648996,1260000,0.9140224456787109
1711716864.1298244,1270000,0.923328161239624
1711716967.6854966,1280000,0.9823616743087769
1711717066.8787856,1290000,0.9568199515342712
1711717173.0066714,1300000,0.9695947766304016
1711717273.261146,1310000,1.0236318111419678
1711717373.8441608,1320000,1.0399383306503296
1711717476.7076993,1330000,1.0816667079925537
1711717580.8528526,1340000,1.0263984203338623
1711717687.2237086,1350000,1.018245816230774
1711717789.5906637,1360000,1.0082035064697266
1711717896.8708584,1370000,1.0672647953033447
1711717994.339786,1380000,1.0455392599105835
1711718103.0412133,1390000,1.0881977081298828
1711718209.4453695,1400000,1.0184080600738525
1711718309.591315,1410000,1.0837308168411255
1711718412.365387,1420000,1.0070562362670898
1711718524.7637606,1430000,1.013149380683899
1711718625.9158993,1440000,1.1503570079803467
1711718729.833839,1450000,1.1626696586608887
1711718836.9921043,1460000,1.1263856887817383
1711718939.575376,1470000,1.1757547855377197
1711719045.7563586,1480000,1.155565857887268
1711719151.4362462,1490000,1.1910064220428467
1711719257.2347517,1500000,1.2489848136901855
1711719358.4770603,1510000,1.218994379043579
1711719466.4715405,1520000,1.175438642501831
1711719574.550899,1530000,1.104278802871704
1711719677.117163,1540000,1.0754435062408447
1711719783.8436577,1550000,1.069170355796814
1711719882.4322755,1560000,1.029000163078308
1711719989.267631,1570000,1.069191575050354
1711720087.619762,1580000,0.94793701171875
1711720194.4408686,1590000,1.005285382270813
1711720300.840893,1600000,1.002610206604004
1711720405.956904,1610000,1.1324023008346558
1711720509.8335707,1620000,1.1671255826950073
1711720612.0694299,1630000,1.1019262075424194
1711720717.1516619,1640000,1.1306215524673462
1711720825.619074,1650000,1.1912407875061035
1711720927.2907343,1660000,1.2035505771636963
1711721037.9209976,1670000,1.175354242324829
1711721138.6222727,1680000,1.196909785270691
1711721243.367231,1690000,1.1701643466949463
1711721351.516669,1700000,1.1637824773788452
1711721452.9910116,1710000,1.069336175918579
1711721558.3545115,1720000,1.040178656578064
1711721661.8334122,1730000,1.221367597579956
1711721766.8340235,1740000,1.2579009532928467
1711721867.754469,1750000,1.165159821510315
1711721978.1750674,1760000,1.1718647480010986
1711722085.2347274,1770000,1.1799079179763794
1711722189.768883,1780000,1.1242810487747192
1711722293.822518,1790000,1.1735645532608032
1711722396.7629442,1800000,1.074316143989563
1711722503.429183,1810000,1.092090368270874
1711722606.6316755,1820000,1.1464725732803345
1711722709.6531277,1830000,1.0834391117095947
1711722818.076113,1840000,1.1089258193969727
1711722926.0681632,1850000,1.1259264945983887
1711723031.3248873,1860000,1.1612498760223389
1711723135.1652353,1870000,1.0950225591659546
1711723240.6575718,1880000,1.1098837852478027
1711723343.268051,1890000,1.1316299438476562
1711723449.2024455,1900000,1.1782323122024536
1711723558.8790808,1910000,1.1100621223449707
1711723668.5651133,1920000,1.0912374258041382
1711723768.0855858,1930000,1.1354137659072876
1711723875.1988757,1940000,1.1049022674560547
1711723985.541437,1950000,1.129372477531433
1711724093.9698822,1960000,1.1937545537948608
1711724199.6436472,1970000,1.2348968982696533
1711724299.5899725,1980000,1.0971630811691284
1711724408.8194733,1990000,1.155029296875
1711724514.1525836,2000000,1.091658592224121
1711724617.8106966,2010000,1.1686090230941772
1711724724.7246602,2020000,1.1326789855957031
1711724832.5489206,2030000,1.0671472549438477
1711724941.0632164,2040000,1.1384574174880981
1711725047.4554784,2050000,1.1464353799819946
1711725151.430683,2060000,1.129370927810669
1711725258.0241363,2070000,1.0705829858779907
1711725362.3234396,2080000,1.0212041139602661
1711725468.2931404,2090000,1.195282220840454
1711725574.6347613,2100000,1.0953078269958496
1711725676.0041118,2110000,1.1788088083267212
1711725777.4644868,2120000,1.0240024328231812
1711725881.4053652,2130000,1.018452763557434
1711725988.5829735,2140000,0.9749127626419067
1711726093.5462768,2150000,1.0263746976852417
1711726200.36751,2160000,1.1337271928787231
1711726308.097425,2170000,1.1532686948776245
